Order_ID,Date,City,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Discount_Percent,Unit_Cost,Payment_Method,Revenue,Profit
123263,2024-11-11,Mumbai,TB5011,Veg Biryani,MAIN COURSE,2,70.67,0.0,40.14,Cash on Delivery,141.34,61.06
123264,2024-11-11,Hyderabad,TB5011,Veg Biryani,MAIN COURSE,1,70.67,0.0,40.14,Card,70.67,30.53
123265,2024-11-11,Chennai,TB5011,Veg Biryani,MAIN COURSE,1,70.67,5.9,40.14,Card,66.5,26.36
125781,2024-11-11,Mumbai,TB5012,Paneer Butter Masala,Main Course,1,275.94,0.0,135.55,Card,275.94,140.39
127573,2024-11-11,Chennai,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,UPI,139.72,76.21
127574,2024-11-11,Chennai,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,Card,139.72,76.21
127575,2024-11-11,Pune,TB5013,Chicken Biryani,Mains,1,139.72,0.0,63.51,Wallet,139.72,76.21
127576,2024-11-11,Chennai,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,Wallet,139.72,76.21
127577,2024-11-11,Delhi,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,Wallet,139.72,76.21
127578,2024-11-11,Pune,TB5013,Chicken Biryani,Mains,2,139.72,0.0,63.51,Cash on Delivery,279.44,152.42
127579,2024-11-11,Delhi,TB5013,Chicken Biryani,Main Course,1,139.72,10.4,63.51,UPI,125.19,61.68
127580,2024-11-11,Mumbai,TB5013,Chicken Biryani,main course,1,139.72,0.0,63.51,Card,139.72,76.21
127581,2024-11-11,Delhi,TB5013,Chicken Biryani,Mains,1,139.72,0.0,63.51,Wallet,139.72,76.21
127582,2024-11-11,Delhi,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,Card,139.72,76.21
131218,2024-11-11,Bangalore,TB5015,Chocolate Brownie,DESSERTS,3,123.89,0.0,103.44,Cash on Delivery,371.67,61.35
131219,2024-11-11,Bangalore,TB5015,Chocolate Brownie,Desserts,1,123.89,0.0,103.44,Card,123.89,20.45
131220,2024-11-11,Hyderabad,TB5015,Chocolate Brownie,Desserts,1,123.89,5.3,103.44,Wallet,117.32,13.88
131221,2024-11-11,Chennai,TB5015,Chocolate Brownie,Desserts,1,123.89,16.3,103.44,UPI,103.7,0.26
131222,2024-11-11,Delhi,TB5015,Chocolate Brownie,Dessert,3,123.89,0.0,103.44,Cash on Delivery,371.67,61.35
131223,2024-11-11,Delhi,TB5015,Chocolate Brownie,Dessert,1,123.89,7.8,103.44,UPI,114.23,10.79
131224,2024-11-11,Bangalore,TB5015,Chocolate Brownie,DESSERTS,1,123.89,0.0,103.44,Wallet,123.89,20.45
131225,2024-11-11,Bangalore,TB5015,Chocolate Brownie,DESSERTS,1,123.89,0.0,103.44,Card,123.89,20.45
131226,2024-11-11,Mumbai,TB5015,Chocolate Brownie,desserts,1,123.89,7.3,103.44,Wallet,114.85,11.41
131227,2024-11-11,Hyderabad,TB5015,Chocolate Brownie,DESSERTS,1,123.89,0.0,103.44,Cash on Delivery,123.89,20.45
131228,2024-11-11,Bangalore,TB5015,Chocolate Brownie,DESSERTS,2,123.89,0.0,103.44,Cash on Delivery,247.78,40.9
134014,2024-11-11,Bangalore,TB5016,Gulab Jamun,Dessert,2,170.51,0.0,83.17,Card,341.02,174.68
135410,2024-11-11,Pune,TB5018,Ice Cream Sundae,DESSERTS,1,420.57,0.0,172.07,Wallet,420.57,248.5
135842,2024-11-11,Chennai,TB5019,Rasmalai,Desserts,1,87.87,0.0,70.68,Wallet,87.87,17.19
136896,2024-11-11,Delhi,TB5020,Cheese Burger,Fast Food,1,71.07,18.1,57.62,UPI,58.21,0.59
136897,2024-11-11,Hyderabad,TB5020,Cheese Burger,FAST FOOD,1,71.07,8.2,57.62,Card,65.24,7.62
136898,2024-11-11,Mumbai,TB5020,Cheese Burger,fast food,1,71.07,16.7,57.62,Card,59.2,1.58
136899,2024-11-11,Chennai,TB5020,Cheese Burger,fast food,1,71.07,0.0,57.62,Card,71.07,13.45
136900,2024-11-11,Chennai,TB5020,Cheese Burger,fast food,1,71.07,10.2,57.62,Card,63.82,6.2
141097,2024-11-11,Delhi,TB5021,Chicken Wrap,FAST FOOD,1,171.26,8.7,130.1,Card,156.36,26.26
141098,2024-11-11,Pune,TB5021,Chicken Wrap,fast food,1,171.26,0.0,130.1,Card,171.26,41.16
141099,2024-11-11,Mumbai,TB5021,Chicken Wrap,Fast Food,1,171.26,18.2,130.1,Wallet,140.09,9.99
141100,2024-11-11,Hyderabad,TB5021,Chicken Wrap,FAST FOOD,1,171.26,5.5,130.1,Wallet,161.84,31.74
141101,2024-11-11,Bangalore,TB5021,Chicken Wrap,FAST FOOD,1,171.26,8.4,130.1,UPI,156.87,26.77
144852,2024-11-11,Pune,TB5022,Loaded Nachos,Fast Food,1,150.68,0.0,86.31,UPI,150.68,64.37
144853,2024-11-11,Chennai,TB5022,Loaded Nachos,Fast Food,1,150.68,0.0,86.31,Wallet,150.68,64.37
144854,2024-11-11,Chennai,TB5022,Loaded Nachos,fast food,1,150.68,,86.31,Cash on Delivery,150.68,64.37
147390,2024-11-11,Hyderabad,TB5023,Veg Pizza Slice,fast food,1,183.75,0.0,153.6,UPI,183.75,30.15
147391,2024-11-11,Hyderabad,TB5023,Veg Pizza Slice,FastFood,1,183.75,0.0,153.6,Wallet,183.75,30.15
147392,2024-11-11,Mumbai,TB5023,Veg Pizza Slice,FAST FOOD,2,183.75,0.0,153.6,Cash on Delivery,367.5,60.3
147393,2024-11-11,Chennai,TB5023,Veg Pizza Slice,FastFood,1,183.75,7.8,153.6,Cash on Delivery,169.42,15.82
150159,2024-11-11,Pune,TB5024,Hot Dog Combo,FastFood,1,94.88,19.9,74.65,Wallet,76.0,1.35
150160,2024-11-11,Bangalore,TB5024,Hot Dog Combo,Fast Food,1,94.88,8.2,74.65,UPI,87.1,12.45
150161,2024-11-11,Pune,TB5024,Hot Dog Combo,fast food,1,94.88,,74.65,UPI,94.88,20.23
152988,2024-11-11,Bangalore,TB5025,Family Feast Combo,Combo Meals,1,67.85,5.4,53.7,Wallet,64.19,10.49
152989,2024-11-11,Pune,TB5025,Family Feast Combo,COMBOS,1,67.85,7.8,53.7,Cash on Delivery,62.56,8.86
152990,2024-11-11,Delhi,TB5025,Family Feast Combo,Combo Meals,1,67.85,15.4,53.7,UPI,57.4,3.7
152991,2024-11-11,Bangalore,TB5025,Family Feast Combo,combos,1,67.85,7.2,53.7,Card,62.96,9.26
152992,2024-11-11,Pune,TB5025,Family Feast Combo,combos,1,67.85,5.2,53.7,Cash on Delivery,64.32,10.62
152993,2024-11-11,Chennai,TB5025,Family Feast Combo,Combo Meals,1,67.85,16.8,53.7,Wallet,56.45,2.75
152994,2024-11-11,Pune,TB5025,Family Feast Combo,Combos,1,67.85,8.6,53.7,UPI,62.01,8.31
152995,2024-11-11,Delhi,TB5025,Family Feast Combo,combos,2,67.85,11.1,53.7,Wallet,120.64,13.24
152996,2024-11-11,Bangalore,TB5025,Family Feast Combo,Combos,2,67.85,14.7,53.7,UPI,115.75,8.35
152997,2024-11-11,Delhi,TB5025,Family Feast Combo,Combos,1,67.85,6.7,53.7,Card,63.3,9.6
156934,2024-11-11,Mumbai,TB5026,Lunch Box Combo,combos,1,122.12,0.0,56.91,Wallet,122.12,65.21
156935,2024-11-11,Delhi,TB5026,Lunch Box Combo,Combo Meals,2,122.12,0.0,56.91,UPI,244.24,130.42
156936,2024-11-11,Hyderabad,TB5026,Lunch Box Combo,Combo Meals,1,122.12,11.1,56.91,Wallet,108.56,51.65
156937,2024-11-11,Pune,TB5026,Lunch Box Combo,COMBOS,1,122.12,0.0,56.91,UPI,122.12,65.21
156938,2024-11-11,Hyderabad,TB5026,Lunch Box Combo,Combos,1,122.12,0.0,56.91,UPI,122.12,65.21
159869,2024-11-11,Hyderabad,TB5027,Burger + Fries Combo,Combos,1,170.57,10.2,129.12,Wallet,153.17,24.05
162400,2024-11-11,Bangalore,TB5028,Biryani + Drink Combo,combos,1,132.8,5.3,110.47,Card,125.76,15.29
162401,2024-11-11,Bangalore,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,0.0,110.47,UPI,132.8,22.33
162402,2024-11-11,Bangalore,TB5028,Biryani + Drink Combo,Combos,1,132.8,5.2,110.47,Card,125.89,15.42
162403,2024-11-11,Bangalore,TB5028,Biryani + Drink Combo,Combo Meals,2,132.8,5.9,110.47,Cash on Delivery,249.93,28.99
162404,2024-11-11,Chennai,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,0.0,110.47,Cash on Delivery,132.8,22.33
162405,2024-11-11,Chennai,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,0.0,110.47,Card,132.8,22.33
162406,2024-11-11,Delhi,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,19.3,110.47,Card,107.17,-3.3
162407,2024-11-11,Hyderabad,TB5028,Biryani + Drink Combo,COMBOS,1,132.8,14.3,110.47,UPI,113.81,3.34
162408,2024-11-11,Pune,TB5028,Biryani + Drink Combo,Combo Meals,1,132.8,0.0,110.47,UPI,132.8,22.33
164460,2024-11-11,Delhi,TB5029,Quinoa Salad Bowl,healthy & salads,1,120.76,0.0,66.27,Card,120.76,54.49
165060,2024-11-11,Chennai,TB5030,Grilled Chicken Salad,Healthy and Salads,1,134.21,0.0,63.25,Wallet,134.21,70.96
166517,2024-11-11,Chennai,TB5032,Greek Salad,Healthy & Salads,1,44.72,17.4,35.79,Wallet,36.94,1.15
166518,2024-11-11,Hyderabad,TB5032,Greek Salad,Salads,1,44.72,0.0,35.79,Cash on Delivery,44.72,8.93
166519,2024-11-11,Mumbai,TB5032,Greek Salad,Healthy and Salads,1,44.72,0.0,35.79,Cash on Delivery,44.72,8.93
166520,2024-11-11,Hyderabad,TB5032,Greek Salad,Healthy and Salads,1,44.72,,35.79,Cash on Delivery,44.72,8.93
167143,2024-11-11,Delhi,TB5033,Chocolate Muffin,Bakery,1,120.89,0.0,99.96,UPI,120.89,20.93
100302,2024-11-12,Pune,TB5000,Mango Cooler,beverages,1,99.52,0.0,47.63,UPI,99.52,51.89
100303,2024-11-12,Hyderabad,TB5000,Mango Cooler,beverages,1,99.52,0.0,47.63,Card,99.52,51.89
102463,2024-11-12,Hyderabad,TB5001,Cold Brew Coffee,Beverages,2,137.42,0.0,109.23,Cash on Delivery,274.84,56.38
102464,2024-11-12,Delhi,TB5001,Cold Brew Coffee,Drinks,1,137.42,7.7,109.23,Wallet,126.84,17.61
102465,2024-11-12,Chennai,TB5001,Cold Brew Coffee,Beverages,1,137.42,0.0,109.23,Cash on Delivery,137.42,28.19
102466,2024-11-12,Hyderabad,TB5001,Cold Brew Coffee,BEVERAGES,1,137.42,0.0,109.23,Card,137.42,28.19
104778,2024-11-12,Hyderabad,TB5002,Masala Chai,Drinks,1,226.95,0.0,107.92,Card,226.95,119.03
104779,2024-11-12,Mumbai,TB5002,Masala Chai,beverages,1,226.95,0.0,107.92,Cash on Delivery,226.95,119.03
104780,2024-11-12,Pune,TB5002,Masala Chai,Drinks,1,226.95,0.0,107.92,Card,226.95,119.03
107572,2024-11-12,Pune,TB5004,Berry Smoothie,beverages,1,155.68,0.0,116.06,Card,155.68,39.62
110472,2024-11-12,Chennai,TB5005,Paneer Tikka,starters,2,81.59,8.6,64.65,UPI,149.15,19.85
110473,2024-11-12,Hyderabad,TB5005,Paneer Tikka,starters,1,81.59,13.1,64.65,Cash on Delivery,70.9,6.25
110474,2024-11-12,Hyderabad,TB5005,Paneer Tikka,starters,1,81.59,0.0,64.65,UPI,81.59,16.94
110475,2024-11-12,Mumbai,TB5005,Paneer Tikka,starters,1,81.59,19.0,64.65,Card,66.09,1.44
110476,2024-11-12,Bangalore,TB5005,Paneer Tikka,Starters,1,81.59,13.1,64.65,Wallet,70.9,6.25
110477,2024-11-12,Chennai,TB5005,Paneer Tikka,Starters,3,81.59,15.3,64.65,Wallet,207.32,13.37
110478,2024-11-12,Bangalore,TB5005,Paneer Tikka,Starters,1,81.59,17.5,64.65,Cash on Delivery,67.31,2.66
110479,2024-11-12,Delhi,TB5005,Paneer Tikka,Appetizers,1,81.59,0.0,64.65,Cash on Delivery,81.59,16.94
110480,2024-11-12,Mumbai,TB5005,Paneer Tikka,starters,1,81.59,11.0,64.65,Cash on Delivery,72.62,7.97
110481,2024-11-12,Delhi,TB5005,Paneer Tikka,Appetizers,1,81.59,13.7,64.65,Wallet,70.41,5.76
113990,2024-11-12,Bangalore,TB5006,Chicken 65,starters,2,59.87,0.0,50.36,Cash on Delivery,119.74,19.02
114768,2024-11-12,Hyderabad,TB5007,Spring Rolls,STARTERS,2,185.73,0.0,142.17,UPI,371.46,87.12
114769,2024-11-12,Mumbai,TB5007,Spring Rolls,STARTERS,1,185.73,8.9,142.17,Wallet,169.2,27.03
114770,2024-11-12,Mumbai,TB5007,Spring Rolls,starters,1,185.73,0.0,142.17,Cash on Delivery,185.73,43.56
114771,2024-11-12,Bangalore,TB5007,Spring Rolls,Starters,1,185.73,13.3,142.17,Cash on Delivery,161.03,18.86
114772,2024-11-12,Mumbai,TB5007,Spring Rolls,Appetizers,2,185.73,,142.17,Cash on Delivery,319.08,34.74
117593,2024-11-12,Pune,TB5008,Veg Manchurian,Starters,1,159.67,0.0,85.28,UPI,159.67,74.39
117594,2024-11-12,Hyderabad,TB5008,Veg Manchurian,Appetizers,2,159.67,0.0,85.28,Cash on Delivery,319.34,148.78
120783,2024-11-12,Hyderabad,TB5010,Butter Chicken,Mains,1,156.78,0.0,82.24,Card,156.78,74.54
120784,2024-11-12,Pune,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,Wallet,156.78,74.54
120785,2024-11-12,Pune,TB5010,Butter Chicken,Mains,1,156.78,0.0,82.24,Cash on Delivery,156.78,74.54
120786,2024-11-12,Bangalore,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,UPI,156.78,74.54
120787,2024-11-12,Bangalore,TB5010,Butter Chicken,Mains,1,156.78,0.0,82.24,Cash on Delivery,156.78,74.54
120788,2024-11-12,Bangalore,TB5010,Butter Chicken,main course,1,156.78,0.0,82.24,Card,156.78,74.54
120789,2024-11-12,Mumbai,TB5010,Butter Chicken,Mains,1,156.78,0.0,82.24,UPI,156.78,74.54
120790,2024-11-12,Delhi,TB5010,Butter Chicken,Main Course,2,156.78,0.0,82.24,UPI,313.56,149.08
120791,2024-11-12,Bangalore,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,Cash on Delivery,156.78,74.54
123266,2024-11-12,Chennai,TB5011,Veg Biryani,main course,1,70.67,0.0,40.14,UPI,70.67,30.53
123267,2024-11-12,Mumbai,TB5011,Veg Biryani,Mains,1,70.67,0.0,40.14,Wallet,70.67,30.53
123268,2024-11-12,Mumbai,TB5011,Veg Biryani,main course,2,70.67,10.5,40.14,Card,126.5,46.22
125782,2024-11-12,Pune,TB5012,Paneer Butter Masala,MAIN COURSE,1,275.94,0.0,135.55,Cash on Delivery,275.94,140.39
125783,2024-11-12,Bangalore,TB5012,Paneer Butter Masala,Mains,1,275.94,0.0,135.55,Wallet,275.94,140.39
125784,2024-11-12,Pune,TB5012,Paneer Butter Masala,main course,1,275.94,0.0,135.55,Card,275.94,140.39
125785,2024-11-12,Chennai,TB5012,Paneer Butter Masala,main course,1,275.94,0.0,135.55,Cash on Delivery,275.94,140.39
127583,2024-11-12,Bangalore,TB5013,Chicken Biryani,Mains,1,139.72,11.0,63.51,Wallet,124.35,60.84
127584,2024-11-12,Mumbai,TB5013,Chicken Biryani,Mains,1,139.72,0.0,63.51,Card,139.72,76.21
127585,2024-11-12,Mumbai,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,10.6,63.51,UPI,124.91,61.4
127586,2024-11-12,Pune,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,8.2,63.51,Card,128.26,64.75
127587,2024-11-12,Bangalore,TB5013,Chicken Biryani,main course,1,139.72,9.7,63.51,Cash on Delivery,126.17,62.66
127588,2024-11-12,Mumbai,TB5013,Chicken Biryani,Main Course,1,139.72,,63.51,Cash on Delivery,139.72,76.21
127589,2024-11-12,Bangalore,TB5013,Chicken Biryani,main course,1,139.72,6.8,63.51,Cash on Delivery,130.22,66.71
127590,2024-11-12,Pune,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,Wallet,139.72,76.21
127591,2024-11-12,Pune,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,Card,139.72,76.21
127592,2024-11-12,Hyderabad,TB5013,Chicken Biryani,main course,1,139.72,10.6,63.51,Wallet,124.91,61.4
127593,2024-11-12,Delhi,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,Cash on Delivery,139.72,76.21
127594,2024-11-12,Bangalore,TB5013,Chicken Biryani,Mains,2,139.72,0.0,63.51,UPI,279.44,152.42
127595,2024-11-12,Hyderabad,TB5013,Chicken Biryani,main course,1,139.72,,63.51,Cash on Delivery,139.72,76.21
131229,2024-11-12,Chennai,TB5015,Chocolate Brownie,DESSERTS,1,123.89,6.6,103.44,Card,115.71,12.27
131230,2024-11-12,Delhi,TB5015,Chocolate Brownie,Desserts,1,123.89,9.4,103.44,Wallet,112.24,8.8
131231,2024-11-12,Chennai,TB5015,Chocolate Brownie,DESSERTS,1,123.89,0.0,103.44,Wallet,123.89,20.45
131232,2024-11-12,Mumbai,TB5015,Chocolate Brownie,Dessert,3,123.89,11.0,103.44,UPI,330.79,20.47
131233,2024-11-12,Pune,TB5015,Chocolate Brownie,Desserts,1,123.89,0.0,103.44,Wallet,123.89,20.45
131234,2024-11-12,Chennai,TB5015,Chocolate Brownie,desserts,1,123.89,16.8,103.44,Card,103.08,-0.36
135411,2024-11-12,Delhi,TB5018,Ice Cream Sundae,Desserts,1,420.57,5.4,172.07,Card,397.86,225.79
136901,2024-11-12,Chennai,TB5020,Cheese Burger,FastFood,1,71.07,9.8,57.62,Cash on Delivery,64.11,6.49
136902,2024-11-12,Chennai,TB5020,Cheese Burger,Fast Food,1,71.07,11.6,57.62,Card,62.83,5.21
136903,2024-11-12,Mumbai,TB5020,Cheese Burger,FAST FOOD,1,71.07,13.0,57.62,UPI,61.83,4.21
136904,2024-11-12,Mumbai,TB5020,Cheese Burger,Fast Food,1,71.07,9.5,57.62,Wallet,64.32,6.7
136905,2024-11-12,Hyderabad,TB5020,Cheese Burger,fast food,1,71.07,10.5,57.62,Card,63.61,5.99
136906,2024-11-12,Hyderabad,TB5020,Cheese Burger,fast food,1,71.07,,57.62,UPI,60.41,2.79
136907,2024-11-12,Pune,TB5020,Cheese Burger,FastFood,1,71.07,19.1,57.62,Card,57.5,-0.12
141102,2024-11-12,Hyderabad,TB5021,Chicken Wrap,Fast Food,1,171.26,18.6,130.1,Card,139.41,9.31
141103,2024-11-12,Mumbai,TB5021,Chicken Wrap,FAST FOOD,3,171.26,8.5,130.1,Wallet,470.11,79.81
141104,2024-11-12,Chennai,TB5021,Chicken Wrap,FAST FOOD,1,171.26,0.0,130.1,Card,171.26,41.16
141105,2024-11-12,Chennai,TB5021,Chicken Wrap,FastFood,1,171.26,0.0,130.1,Cash on Delivery,171.26,41.16
141106,2024-11-12,Chennai,TB5021,Chicken Wrap,fast food,1,171.26,8.4,130.1,Card,156.87,26.77
144855,2024-11-12,Delhi,TB5022,Loaded Nachos,fast food,1,150.68,0.0,86.31,Wallet,150.68,64.37
144856,2024-11-12,Chennai,TB5022,Loaded Nachos,FastFood,1,150.68,0.0,86.31,Wallet,150.68,64.37
144857,2024-11-12,Chennai,TB5022,Loaded Nachos,FAST FOOD,1,150.68,0.0,86.31,UPI,150.68,64.37
144858,2024-11-12,Delhi,TB5022,Loaded Nachos,FAST FOOD,2,150.68,0.0,86.31,Wallet,301.36,128.74
147394,2024-11-12,Chennai,TB5023,Veg Pizza Slice,FAST FOOD,1,183.75,12.5,153.6,Card,160.78,7.18
147395,2024-11-12,Hyderabad,TB5023,Veg Pizza Slice,FastFood,1,183.75,13.7,153.6,UPI,158.58,4.98
147396,2024-11-12,Mumbai,TB5023,Veg Pizza Slice,FAST FOOD,1,183.75,6.9,153.6,UPI,171.07,17.47
147397,2024-11-12,Pune,TB5023,Veg Pizza Slice,FastFood,2,183.75,13.8,153.6,UPI,316.78,9.58
147398,2024-11-12,Bangalore,TB5023,Veg Pizza Slice,FAST FOOD,2,183.75,11.3,153.6,Cash on Delivery,325.97,18.77
150162,2024-11-12,Pune,TB5024,Hot Dog Combo,Fast Food,1,94.88,0.0,74.65,Wallet,94.88,20.23
150163,2024-11-12,Hyderabad,TB5024,Hot Dog Combo,FastFood,2,94.88,21.7,74.65,UPI,148.58,-0.72
152998,2024-11-12,Delhi,TB5025,Family Feast Combo,combos,2,67.85,16.7,53.7,Wallet,113.04,5.64
152999,2024-11-12,Pune,TB5025,Family Feast Combo,Combo Meals,1,67.85,,53.7,Cash on Delivery,57.67,3.97
153000,2024-11-12,Delhi,TB5025,Family Feast Combo,Combo Meals,1,67.85,0.0,53.7,Cash on Delivery,67.85,14.15
153001,2024-11-12,Delhi,TB5025,Family Feast Combo,Combo Meals,1,67.85,12.7,53.7,Cash on Delivery,59.23,5.53
153002,2024-11-12,Mumbai,TB5025,Family Feast Combo,Combo Meals,1,67.85,,53.7,UPI,67.85,14.15
153003,2024-11-12,Bangalore,TB5025,Family Feast Combo,Combos,1,67.85,0.0,53.7,Wallet,67.85,14.15
153004,2024-11-12,Mumbai,TB5025,Family Feast Combo,Combo Meals,1,67.85,6.4,53.7,Cash on Delivery,63.51,9.81
156939,2024-11-12,Bangalore,TB5026,Lunch Box Combo,Combos,2,122.12,0.0,56.91,UPI,244.24,130.42
156940,2024-11-12,Pune,TB5026,Lunch Box Combo,Combos,1,122.12,0.0,56.91,Card,122.12,65.21
156941,2024-11-12,Bangalore,TB5026,Lunch Box Combo,combos,2,122.12,0.0,56.91,Wallet,244.24,130.42
156942,2024-11-12,Pune,TB5026,Lunch Box Combo,combos,1,122.12,0.0,56.91,UPI,122.12,65.21
156943,2024-11-12,Hyderabad,TB5026,Lunch Box Combo,COMBOS,1,122.12,0.0,56.91,Card,122.12,65.21
156944,2024-11-12,Delhi,TB5026,Lunch Box Combo,Combos,1,122.12,0.0,56.91,Wallet,122.12,65.21
156945,2024-11-12,Mumbai,TB5026,Lunch Box Combo,Combos,1,122.12,7.2,56.91,Cash on Delivery,113.33,56.42
156946,2024-11-12,Pune,TB5026,Lunch Box Combo,combos,1,122.12,0.0,56.91,Card,122.12,65.21
156947,2024-11-12,Bangalore,TB5026,Lunch Box Combo,Combo Meals,1,122.12,0.0,56.91,Wallet,122.12,65.21
159870,2024-11-12,Chennai,TB5027,Burger + Fries Combo,combos,2,170.57,16.3,129.12,Wallet,285.53,27.29
159871,2024-11-12,Bangalore,TB5027,Burger + Fries Combo,Combo Meals,2,170.57,18.1,129.12,Wallet,279.39,21.15
162409,2024-11-12,Hyderabad,TB5028,Biryani + Drink Combo,combos,1,132.8,15.8,110.47,Wallet,111.82,1.35
162410,2024-11-12,Bangalore,TB5028,Biryani + Drink Combo,Combos,1,132.8,0.0,110.47,Cash on Delivery,132.8,22.33
162411,2024-11-12,Mumbai,TB5028,Biryani + Drink Combo,Combo Meals,1,132.8,0.0,110.47,Wallet,132.8,22.33
164461,2024-11-12,Chennai,TB5029,Quinoa Salad Bowl,Healthy and Salads,2,120.76,,66.27,Cash on Delivery,241.52,108.98
165856,2024-11-12,Delhi,TB5031,Sprouts Bowl,Healthy & Salads,1,72.18,9.8,59.85,UPI,65.11,5.26
166521,2024-11-12,Chennai,TB5032,Greek Salad,Salads,3,44.72,0.0,35.79,Wallet,134.16,26.79
166522,2024-11-12,Mumbai,TB5032,Greek Salad,healthy & salads,1,44.72,0.0,35.79,UPI,44.72,8.93
169012,2024-11-12,Delhi,TB5036,Cinnamon Roll,Bakery,2,268.49,0.0,134.9,Card,536.98,267.18
100304,2024-11-13,Hyderabad,TB5000,Mango Cooler,Beverages,3,99.52,0.0,47.63,UPI,298.56,155.67
102467,2024-11-13,Pune,TB5001,Cold Brew Coffee,beverages,1,137.42,11.6,109.23,Cash on Delivery,121.48,12.25
102468,2024-11-13,Hyderabad,TB5001,Cold Brew Coffee,BEVERAGES,1,137.42,15.0,109.23,Wallet,116.81,7.58
104781,2024-11-13,Chennai,TB5002,Masala Chai,BEVERAGES,1,226.95,8.1,107.92,UPI,208.57,100.65
104782,2024-11-13,Delhi,TB5002,Masala Chai,Drinks,1,226.95,0.0,107.92,Card,226.95,119.03
104783,2024-11-13,Bangalore,TB5002,Masala Chai,Beverages,1,226.95,0.0,107.92,Cash on Delivery,226.95,119.03
107573,2024-11-13,Mumbai,TB5004,Berry Smoothie,BEVERAGES,1,155.68,21.1,116.06,UPI,122.83,6.77
107574,2024-11-13,Delhi,TB5004,Berry Smoothie,BEVERAGES,1,155.68,5.1,116.06,Wallet,147.74,31.68
107575,2024-11-13,Delhi,TB5004,Berry Smoothie,Drinks,1,155.68,17.2,116.06,Wallet,128.9,12.84
110482,2024-11-13,Hyderabad,TB5005,Paneer Tikka,Appetizers,1,81.59,11.9,64.65,Cash on Delivery,71.88,7.23
110483,2024-11-13,Bangalore,TB5005,Paneer Tikka,starters,1,81.59,13.2,64.65,Cash on Delivery,70.82,6.17
110484,2024-11-13,Pune,TB5005,Paneer Tikka,STARTERS,1,81.59,16.0,64.65,Wallet,68.54,3.89
110485,2024-11-13,Pune,TB5005,Paneer Tikka,STARTERS,1,81.59,0.0,64.65,UPI,81.59,16.94
110486,2024-11-13,Hyderabad,TB5005,Paneer Tikka,Appetizers,1,81.59,8.1,64.65,Cash on Delivery,74.98,10.33
110487,2024-11-13,Chennai,TB5005,Paneer Tikka,STARTERS,2,81.59,0.0,64.65,Cash on Delivery,163.18,33.88
113991,2024-11-13,Hyderabad,TB5006,Chicken 65,starters,1,59.87,13.1,50.36,Wallet,52.03,1.67
114773,2024-11-13,Mumbai,TB5007,Spring Rolls,starters,1,185.73,13.9,142.17,UPI,159.91,17.74
114774,2024-11-13,Chennai,TB5007,Spring Rolls,starters,1,185.73,0.0,142.17,Wallet,185.73,43.56
114775,2024-11-13,Delhi,TB5007,Spring Rolls,STARTERS,1,185.73,0.0,142.17,Wallet,185.73,43.56
114776,2024-11-13,Bangalore,TB5007,Spring Rolls,Appetizers,2,185.73,6.1,142.17,Wallet,348.8,64.46
114777,2024-11-13,Pune,TB5007,Spring Rolls,STARTERS,2,185.73,7.9,142.17,Card,342.11,57.77
114778,2024-11-13,Hyderabad,TB5007,Spring Rolls,Starters,1,185.73,5.1,142.17,Card,176.26,34.09
117595,2024-11-13,Chennai,TB5008,Veg Manchurian,Appetizers,2,159.67,0.0,85.28,UPI,319.34,148.78
117596,2024-11-13,Hyderabad,TB5008,Veg Manchurian,Starters,1,159.67,8.3,85.28,Card,146.42,61.14
117597,2024-11-13,Mumbai,TB5008,Veg Manchurian,STARTERS,2,159.67,7.6,85.28,UPI,295.07,124.51
123269,2024-11-13,Delhi,TB5011,Veg Biryani,Mains,1,70.67,0.0,40.14,Card,70.67,30.53
123270,2024-11-13,Pune,TB5011,Veg Biryani,Mains,1,70.67,0.0,40.14,Cash on Delivery,70.67,30.53
123271,2024-11-13,Pune,TB5011,Veg Biryani,main course,1,70.67,0.0,40.14,UPI,70.67,30.53
123272,2024-11-13,Hyderabad,TB5011,Veg Biryani,Main Course,1,70.67,10.9,40.14,UPI,62.97,22.83
127596,2024-11-13,Delhi,TB5013,Chicken Biryani,main course,1,139.72,,63.51,Wallet,139.72,76.21
